id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5014976,Chic 3BD/2BA Suite w/ Full Kitchen & Washer/Dryer,24705990,Rick,,Uptown,41.97,-87.66865,Entire home/apt,573,3,38,28-03-2022,0.31,9,342,0,2328618
5074013,Unwind in Style Steps from the Magnificent Mile,10209853,Tatiana & Roupen,,Near North Side,41.89295,-87.62217,Entire home/apt,220,2,402,14-06-2025,3.24,2,137,36,R21000071014
5102125,Private BR in Condo close to Chicago Dwtwn!,10613587,Saurin,,West Town,41.89492,-87.65926,Private room,83,1,305,04-06-2025,2.76,5,171,49,R21000073001
5117490,The Entire Floor of a Comfortable & Modern Duplex,1407749,Vladimir,,West Town,41.89998,-87.69244,Private room,122,7,197,10-06-2025,1.57,1,138,5,R23000096790
5185790,"Unique 6,000 Foot Converted Factory",26819996,Jon,,West Town,41.8911,-87.66947,Entire home/apt,5000,32,0,,,1,89,0,
5195252,Room with large private balcony,26874445,Sebastien,,West Town,41.90451,-87.67943,Private room,48,32,177,05-12-2022,1.47,2,1,0,
5205377,Private room+bath in Wicker Park,26874445,Sebastien,,West Town,41.90434,-87.67967,Private room,44,32,287,30-12-2024,2.29,2,328,2,
5210927,iKlektik House Chicago / Robin,8813383,Mindy + Tony,,West Town,41.89329,-87.68574,Entire home/apt,119,2,527,07-06-2025,4.26,3,290,45,R24000113220
5231461,Modern/Spacious 2BR/2BA West Town,27074701,Charissa,,West Town,41.90168,-87.693,Entire home/apt,180,3,265,16-06-2025,2.14,1,290,28,R21000072504
5283285,The Flower Power Room,22215535,Matt,,Lower West Side,41.85707,-87.67082,Private room,50,32,156,18-10-2024,1.24,3,85,1,
5297152,Fresh and Sunny Bed & Bath by UofC,9499059,Bennett,,Hyde Park,41.79755783,-87.59791565,Private room,70,50,243,15-06-2025,1.95,3,195,17,R17000014580
5321981,Inspiring Studio in Art Gallery,24676863,William,,West Town,41.9086,-87.67684,Private room,106,32,55,05-12-2023,0.44,2,89,0,
5359984,"Condo with private terrace, free WIFI and parking",4698713,Mark,,West Town,41.89558,-87.66585,Entire home/apt,270,3,134,25-05-2025,1.08,1,74,12,R20000058242
5406217,Urban Luxury 1BR/2BA Logan Square Condo w/Garage,28022926,Bryan,,Logan Square,41.92621,-87.70888,Entire home/apt,180,2,278,16-06-2025,2.25,1,321,41,R24000114764
5496659,SmallCurtainedBeige Space Area South Shore Airbnb,28501460,Delia,,South Shore,41.76477,-87.57182,Private room,25,1,108,02-06-2025,0.86,8,311,4,City registration pending
5537682,The Rectory,28715964,David,,Lincoln Park,41.92032,-87.66128,Entire home/apt,272,2,291,28-05-2025,2.39,1,218,34,R23000097194
5571262,Sunny Tri Level,12549865,Holly,,West Town,41.89738,-87.67208,Entire home/apt,,3,168,18-05-2025,1.36,1,0,21,R24000122316
5576190,Rust Room - SouthShoreBungalowLower FL SomeHumming,28501460,Delia,,South Shore,41.76302,-87.57186,Private room,26,1,60,01-03-2025,0.49,8,315,1,City registration pending
5576191,Yellow Room - South Shore Bungalow,28501460,Delia,,South Shore,41.76257,-87.57225,Private room,30,1,47,09-06-2025,0.4,8,330,10,R23000110838
5645139,Vintage Uptown Loft with Queen Bed & Private Bath,13195824,Amy,,Uptown,41.97188,-87.65779,Private room,133,3,235,09-06-2025,1.91,1,321,27,R24000119240
5694572,Lincoln Park Townhome (LP12) MONTHLY,33004,At Home Inn,,Lincoln Park,41.92229,-87.64234,Entire home/apt,181,32,20,27-11-2022,0.17,7,120,0,
5785758,Medical Student Housing C,250400,Daniel Michael,,South Lawndale,41.85253,-87.69803,Private room,46,1,32,25-04-2025,0.27,5,44,2,R18000036296
5804791,Medical School Housing A,250400,Daniel Michael,,South Lawndale,41.8544,-87.69845,Private room,54,25,30,31-05-2025,0.25,5,45,2,R18000036296
5805991,Medical Student Housing B,250400,Daniel Michael,,South Lawndale,41.85436,-87.69681,Private room,58,6,27,06-07-2024,0.25,5,31,1,R18000036296
5807478,"Sunny Two Bedroom Apartment, Easy Access to Loop",250400,Daniel Michael,,South Lawndale,41.85276,-87.69828,Entire home/apt,125,4,20,03-06-2025,0.18,5,70,2,R18000036296
5847065,Goose & Fox Hostel Lincoln Park,30356781,Greg,,Lincoln Park,41.91775,-87.65508,Private room,116,1,258,02-06-2025,2.09,2,77,20,R17000013070
5850897,"McCormick Place, Downtown Chicago, Museums, & more",22588707,Brandon,,Grand Boulevard,41.81436,-87.61289,Private room,156,2,38,01-05-2025,0.31,1,365,3,R21000073179
5851115,Great Place Garfield Park 3 Bedroom,28811949,Seth & Mike,,West Garfield Park,41.87669,-87.72146,Entire home/apt,57,32,502,11-05-2025,4.04,1,255,5,
5874798,SuperHost with Private bedroom/bath/entry Lakeview,30507677,Dorene,,Lake View,41.93955,-87.65904,Private room,114,2,351,30-05-2025,2.84,1,289,31,R17000013387
5980645,Sidh  Arya,31050127,Siddharth,,Hermosa,41.93483,-87.74135,Private room,40,4,67,15-10-2024,0.54,1,323,5,R23000108438
5996942,"Spacious suite near CTA/orange line, McKinley Park",30836055,Ying,,Mckinley Park,41.82983,-87.67544,Entire home/apt,44,3,199,28-05-2025,1.8,1,312,26,R19000051601
6039038,05b. Queen futon in Common Room,2907254,Joseph,,West Ridge,42.01653,-87.68788,Shared room,19,1,193,01-06-2025,1.57,14,81,10,R21000075752
6045978,Trendy Roscoe Village 3BD/2B w/fireplace~ Cozy HM2,683529,Joe,,North Center,41.9464582,-87.6871763,Entire home/apt,278,2,61,02-06-2025,0.51,24,339,17,R20000057497
6051322,"1BD/1BA steps away from local shops, entertainment",24705990,Rick,,Uptown,41.97183,-87.66786,Private room,429,2,6,23-08-2022,0.05,9,46,0,2328618
6053269,Vibrant Andersonville 2BR w/ in-unit laundry,24705990,Rick,,Uptown,41.97106,-87.66777,Private room,579,3,20,01-08-2021,0.16,9,58,0,2328618
6057908,Lakeview Charmer -with parking!,31673,Cathy,,Lake View,41.93886,-87.65391,Entire home/apt,150,2,452,02-06-2025,3.69,1,284,47,R21000069919
6065318,"NEW,Roscoe Village,Cubs, Pvt Bath, Pvt Entrance",20374823,Nick,,North Center,41.94815,-87.68459,Private room,72,2,600,12-06-2025,4.87,1,230,78,R24000115037
6086065,Cozy 2 Bedroom Garden Apartment,27005011,Doug,,Logan Square,41.92428,-87.69222,Entire home/apt,77,32,86,16-05-2025,0.72,1,199,4,
6103492,Entire 2 bdrm english garden apt*block 2trains&I94,31669178,Donna,,Portage Park,41.95993,-87.74773,Entire home/apt,115,32,17,31-08-2024,0.14,5,349,1,R18000024333
6133986,Cool loft in Fulton Market District / West Loop,4267791,Levar,,Near West Side,41.88796,-87.6445,Entire home/apt,279,32,45,24-10-2021,0.37,1,89,0,
6153674,Trendy Roscoe Village 3BD/2BA w/Fireplace Cozy VN1,683529,Joe,,North Center,41.94078,-87.68115,Entire home/apt,319,32,40,01-10-2023,0.36,24,324,0,
6363328,Cozy studio in amazing location,33154489,Sara,,Lincoln Square,41.96857,-87.69577,Entire home/apt,107,3,255,13-04-2025,2.12,1,176,18,R22000079565
6365974,Cute cozy cottage 20 min 2 downtown,31669178,Donna,,Hegewisch,41.65064,-87.54074,Entire home/apt,84,32,46,14-08-2024,0.38,5,166,2,
6374350,Spacious garden level suite,6700231,Petra,,North Center,41.94812,-87.68333,Private room,79,2,245,31-05-2025,2.03,3,220,39,R17000015257
6374890,Bright 1bd in Ukrainian / Humboldt,33221491,Mary,,West Town,41.89972,-87.69722,Entire home/apt,99,32,71,20-03-2025,0.58,1,223,4,
6378085,"Irving Park comfort, Chicago’s North Side",33245101,Rosa,,Irving Park,41.95185,-87.70459,Entire home/apt,160,2,114,01-06-2025,1.66,2,241,22,R24000115098
6386641,Apartment in Arty Historic West Town Home,214243,Sarah,,West Town,41.89225,-87.67496,Entire home/apt,124,2,56,15-06-2025,2.34,1,161,24,R23000101353
6423299,The Craftsman Gallery at OHC - No Cleaning Fee!,5228189,Matthew,,West Town,41.8948,-87.65661,Entire home/apt,362,2,385,02-06-2025,3.15,17,322,38,2385047
6447131,River North's Finest - Monthly,5640784,Dean,,Near North Side,41.8972,-87.63442,Entire home/apt,159,30,197,08-12-2024,1.61,2,295,4,R21000075005
6472628,Pilsen Custom Home,33813743,Zandra,,Lower West Side,41.84998,-87.67714,Private room,68,32,50,06-08-2023,0.41,1,365,0,
6480445,Tree top 2nd floor 3 bedrm Apt,28172807,Sadig Rose,,Avondale,41.93395,-87.71078,Entire home/apt,,2,328,01-06-2025,2.98,1,273,48,R19000040422
6504170,West Town Traveler's Lodge,4591141,Hammoudeh,,West Town,41.89867,-87.67012,Entire home/apt,207,5,646,22-05-2025,5.28,2,32,33,R21000072599
6515667,2BD/1B Old Town!   Walk to North Ave. Beach & Zoo,683529,Joe,,Lincoln Park,41.91268,-87.63895,Entire home/apt,190,32,87,26-11-2023,0.73,24,325,0,
6528643,2bd/2b close to EL-shopping-dining-cafes,683529,Joe,,North Center,41.94342,-87.68121,Entire home/apt,246,32,68,04-12-2023,0.6,24,361,0,
6528832,2BD/2BA  2 blks to EL-Lincoln Pk Zoo-walk to beach,683529,Joe,,Lincoln Park,41.91285,-87.63864,Entire home/apt,199,32,85,27-11-2023,0.77,24,332,0,
6528867,2BD/2BA 2 blck to EL-Walk to Zoo & Beach,683529,Joe,,Lincoln Park,41.91285,-87.63864,Entire home/apt,200,32,81,27-12-2023,0.73,24,320,0,
6528967,Roscoe 3BD/2BA walk to shops/cafes (vn2),683529,Joe,,North Center,41.94078,-87.68115,Entire home/apt,270,32,52,17-09-2023,0.47,24,357,0,
6553226,Tea Studio in Wicker Park Spring Factory,2392656,Brett,,West Town,41.90223,-87.67265,Entire home/apt,232,3,255,16-06-2025,2.11,2,160,33,R17000015625
6576714,Private BR;Parking by UofC/HydePark,34396037,Kristy,,Woodlawn,41.77555,-87.59546,Private room,69,2,154,08-06-2025,1.27,1,336,20,R21000075107
6588681,Logan Square Studio,5212119,Mark,,Logan Square,41.9305,-87.70307,Entire home/apt,78,2,536,01-06-2025,4.38,1,270,45,R24000114699
6612044,Private suite in Lincoln Square,11581930,Beatrice,,Lincoln Square,41.97104,-87.69654,Entire home/apt,95,2,424,08-06-2025,3.47,1,298,51,R25000130078
6634916,Rooms in Vintage-Style Lincoln Square Condominium,34473759,Kerry,,Lincoln Square,41.97186,-87.69521,Private room,98,3,213,02-06-2025,1.8,1,219,21,R20000054147
6644005,Boutique Design Condo with Rooftop Terrace,21924626,Nathan,,Lake View,41.94331,-87.6486,Entire home/apt,406,2,45,08-09-2024,0.38,2,19,1,R22000091244
6654182,"1 BD Condo by downtown,park,lake",3574415,Marvin Stanley,,Near North Side,41.90409,-87.63316,Entire home/apt,97,32,77,23-05-2025,0.64,2,255,4,
6673071,"RARE FIND Luxury 4BR, 3BTH. Lincoln Park/DePaul",31719241,Susan,,Lincoln Park,41.92909,-87.66318,Entire home/apt,539,180,27,24-05-2019,0.22,1,270,0,
6686012,2BR Bursting w/ Character in Hip Logan Square!,25505766,,,Logan Square,41.92445305,-87.70270599,Entire home/apt,181,2,553,01-06-2025,4.57,3,347,53,R21000064645
6713251,Trendy Roscoe Village 2BD/2BA w/Fireplace Cozy,683529,Joe,,North Center,41.94099,-87.68047,Entire home/apt,225,32,37,25-11-2023,0.32,24,359,0,
6716477,"3BD/2BA Perfect 4 Families,walk to shops/cafes",683529,Joe,,North Center,41.94072,-87.68115,Entire home/apt,290,32,56,03-09-2023,0.47,24,351,0,
6716705,3BD/2BA (vs2) Perfect 4 Families/walk to shops,683529,Joe,,North Center,41.94072,-87.68115,Entire home/apt,307,32,60,14-10-2023,0.51,24,334,0,
6724355,NIce 2 Bedroom Private Condo,32200299,Nate,,Woodlawn,41.78355,-87.61363,Entire home/apt,,2,127,15-10-2024,1.05,5,245,1,R24000122539
6736478,King Ahasuerus Suite,4010906,Bobbie,,Grand Boulevard,41.81754,-87.61305,Private room,117,5,4,19-09-2022,0.03,6,168,0,R23000106145
6750168,Hip Homebase 420 ok - 2br apt NO parties,1649647,Bianca,,West Town,41.91306,-87.66797,Entire home/apt,,32,238,05-07-2024,1.97,4,362,1,
6757098,Charming Neighborhood 2br Apt!,1649647,Bianca,,West Town,41.8933,-87.67641,Entire home/apt,220,32,235,10-08-2024,1.94,4,361,2,
6768827,Space of Grace,4010906,Bobbie,,Grand Boulevard,41.81844,-87.61503,Private room,114,5,15,16-10-2024,0.12,6,168,2,R23000106145
6780171,Roscoe Village 2BD/1BA Fireplace E1,683529,Joe,,North Center,41.9435,-87.67674,Entire home/apt,238,32,56,08-10-2023,0.49,24,357,0,
6782452,Updated full floor urban retreat private suite,35506107,Eileen,,Edgewater,41.97654,-87.66111,Private room,95,2,476,12-06-2025,5.17,1,108,67,R18000036390
6790448,Small bedroom in Logan Square!,34317953,Carrie,,Logan Square,41.92902,-87.72025,Private room,64,2,27,13-10-2024,0.22,1,67,5,R23000106217
6793653,4BD/2BA Suite w/Fireplace (re2) Perfect 4 Families,683529,Joe,,North Center,41.9435,-87.67674,Entire home/apt,323,32,65,13-10-2024,0.55,24,351,2,
6853688,2BD/1BA Suite w/Fireplace (hp1) FREE PARKING!!,683529,Joe,,North Center,41.93723,-87.6828,Entire home/apt,218,32,49,23-11-2023,0.44,24,348,0,
6853914,4 BD/2 BA Apartment (hp2),683529,Joe,,North Center,41.93723,-87.6828,Entire home/apt,334,32,57,20-09-2023,0.5,24,340,0,
6854069,Lincoln Park 1BD/1BA Apt (1f),683529,Joe,,Lincoln Park,41.92751,-87.65011,Entire home/apt,158,32,84,25-11-2023,0.74,24,363,0,
6855475,“The Blue Butterfly Queen Suite” - FreeParking,35342456,Roberto,,Portage Park,41.93941,-87.75622,Private room,91,2,86,09-06-2025,0.71,22,259,9,R21000074241
6863046,Lincoln Park 2BD/1BA Fireplace #1r,683529,Joe,,Lincoln Park,41.92751,-87.65011,Entire home/apt,190,32,63,04-02-2024,0.53,24,307,0,
6863178,Lincoln Park 4BD/2BA Fireplace (2),683529,Joe,,Lincoln Park,41.92751,-87.65011,Entire home/apt,305,32,103,10-06-2024,0.92,24,364,0,
6866384,"Quaint studio apartment in Hyde Park,",35980410,Greg,,Hyde Park,41.78904,-87.5879,Entire home/apt,59,32,4,16-11-2024,0.22,1,208,2,
6897078,Stylish First Flr. Studio. Best Location Division+Hermitage.,36140345,Melissa,,West Town,41.901756,-87.671387,Entire home/apt,138,3,267,08-06-2025,2.24,2,26,26,R21000071696
6945901,Sunny and Funky 2-bedroom in Logan Square,15226289,Anton,,Logan Square,41.91785,-87.71819,Entire home/apt,95,3,64,10-06-2025,0.77,1,22,33,R23000101727
6957805,"Teal Room - King Bed, near CTA, 20min to Downtown",22608682,Ryan,,East Garfield Park,41.88302,-87.7096,Private room,74,1,609,22-05-2025,5.27,10,290,48,R24000113824
6967492,Logan Square -Green Room,36300208,Maria,,Avondale,41.93465,-87.73009,Private room,34,60,12,10-08-2024,0.1,4,321,1,R17000014489
6975132,Garden Crashpad 2BR near Blue Line,36549783,Jeffrey,,Irving Park,41.962921,-87.735283,Entire home/apt,302,32,104,24-06-2023,0.87,12,166,0,
6990105,Great location. Free parking.,33605887,Ewa,,West Town,41.90089,-87.66546,Entire home/apt,90,1,807,08-06-2025,8.37,2,14,85,R21000075227
6993421,Spacious Old Town Condo 2 BD/1 BA,22550008,Alex,,Near North Side,41.90358,-87.63414,Entire home/apt,150,32,122,27-04-2025,1.01,1,67,4,
6994290,Loft like space in Logan Square,15013308,Christina,,Logan Square,41.9182,-87.69768,Entire home/apt,329,32,76,14-10-2019,0.64,1,358,0,
7025225,Trendy Space Close to WickerPark@Ukrainian Village,29716517,Ronald L,,West Town,41.89834,-87.69155,Private room,116,2,282,17-03-2025,2.4,2,76,6,R23000108742
7092080,"Bright 1BR w/ shared Roof Deck, close to beach",24705990,Rick,,Uptown,41.97146,-87.66882,Hotel room,386,3,44,29-12-2022,0.36,9,46,0,2328618
7097488,Sweet Home Chicago 4 Bedroom/2 Bath,34959956,Trevor,,West Town,41.8932,-87.65892,Entire home/apt,248,32,225,31-05-2025,1.85,1,329,14,
7176158,Logan Square Apartment!,28183266,Allyson,,Logan Square,41.9236,-87.69717,Entire home/apt,115,1,337,04-06-2025,3.11,1,280,43,R18000022772
7264941,✪ Great Location Luxury Views Business POOL & SPA✪,3965428,Paul,,Loop,41.88784,-87.61645,Entire home/apt,175,90,14,03-09-2022,0.12,19,237,0,
7274926,Urban Oasis in the heart of Logan Square,38088944,Amanda,,Logan Square,41.92682721,-87.7084926,Private room,60,1,77,26-05-2025,2.65,1,142,36,R22000094595
7360731,Spacious 2 bedroom with hot tub,38553561,Drea,,West Ridge,41.98803977,-87.70293608,Private room,129,1,24,27-04-2025,0.83,3,141,3,R22000095243
7370245,The Avondale Attic Unit,9959757,Jedidiah,,Irving Park,41.94664,-87.70783,Entire home/apt,71,32,94,01-04-2025,0.88,9,312,2,
7384649,"Spacious 2BR near concert venues, Wrigley Field",24705990,Rick,,Uptown,41.97147,-87.66861,Hotel room,,5,35,04-08-2024,0.29,9,58,1,2328618
7389646,Private Queen Bedroom and En Suite Bath,25759643,Tim,,Lake View,41.95675,-87.66715,Private room,108,2,235,15-06-2025,1.99,3,225,28,R18000034977
7421326,Art filled apartment in Logan,5050949,Abigail,,Logan Square,41.93066,-87.69724,Entire home/apt,154,2,122,15-06-2025,1.02,1,323,11,R24000113942
7509321,"Lively Wicker Park 2br, Steps to Damen Blue Line",39290149,Vanessa & Charlie,,West Town,41.911473,-87.676601,Entire home/apt,71,2,344,03-06-2025,2.86,1,297,32,R23000100955
7562307,LT “Cozy Suite” 2 Private Bedrooms - 420Friendly,35342456,Roberto,,Portage Park,41.93882,-87.757,Private room,181,32,26,16-11-2019,0.22,22,265,0,C17000008779
7564825,Logan Square 3 bedrms with parking,6427776,Thanh,,Logan Square,41.92484,-87.72377,Entire home/apt,,2,149,02-06-2025,1.24,1,70,10,R23000106096
7572706,Wrigleyville Greystone,39699805,Mark,,Lake View,41.94351177,-87.66003209,Entire home/apt,299,2,191,15-06-2025,1.59,2,287,33,R20000059076
7573465,Judy's Portage Park Bungalow Queen Bed,39707371,Judy,,Portage Park,41.96564475,-87.75422438,Private room,91,3,100,19-05-2025,0.83,2,285,14,R21000068963
7575577,Judy's Portage Park Bungalow w/Daybed,39707371,Judy,,Portage Park,41.96512,-87.75233,Private room,80,3,50,03-06-2025,0.42,2,270,7,R21000068963
7582520,"Cozy, Quiet, Garden Getaway!",1089952,Beth,,North Center,41.95931,-87.69237,Entire home/apt,108,2,475,10-06-2025,3.99,1,289,47,R17000014289
7583774,Comfy Room in Vintage WalkUp,4336170,Catrina,,Lincoln Park,41.92904,-87.66201,Private room,75,2,60,14-10-2024,0.5,1,306,6,R23000107857
7602989,Downtown Lakeview Penthouse w/ private balcony 04,172402450,Lora,,Lake View,41.94019,-87.65235,Entire home/apt,214,2,523,02-06-2025,4.39,3,287,49,R23000106925
7617158,Cozy Lakeview Apt-Walk to Wrigley & Free Parking!,25320970,Kimberly,,Lake View,41.95873,-87.66981,Entire home/apt,,1,121,08-06-2025,2.59,2,313,34,R22000088397
7646381,“The Mascaraed Suite” 420 Friendly Home,35342456,Roberto,,Portage Park,41.93934,-87.75622,Entire home/apt,291,2,26,01-06-2025,0.22,22,250,1,R21000074241
7678127,Hear the Crowd Roar from a Condo Moments Away from Wrigley,40319547,Josh,,Lake View,41.948759,-87.658692,Entire home/apt,298,2,351,14-06-2025,3.25,8,66,27,R21000072240
7692835,Cozy Coach House,40401910,Scott,,Edgewater,41.99439,-87.67069,Entire home/apt,,2,433,16-06-2025,3.66,1,0,58,R23000097152
7713352,Quiet & Private bedroom near it all,27077065,Anthony,,West Town,41.90518,-87.68902,Private room,78,32,76,10-08-2024,0.64,1,119,2,R17000015044
7718819,Logan Square -  Queen Comfort,36300208,Maria,,Avondale,41.93423,-87.73024,Private room,38,60,15,04-06-2025,0.13,4,303,3,R17000014489
7760721,Wicker Park Family Home With Outdoor Space,26164763,Nicole And Steve,,West Town,41.90941,-87.67287,Entire home/apt,546,5,16,19-10-2024,0.14,1,297,1,R17000013857
7772110,Spacious 4-Level/4-Bedroom Townhouse in West Loop,6341314,Pillowhead,,Near West Side,41.88763,-87.65002,Entire home/apt,1039,2,252,10-06-2025,2.12,5,316,34,R25000127532
7783924,Fantastic Guest room in Chinatown!  ️,40958585,Dorian,,Armour Square,41.84767,-87.63434,Private room,66,1,328,24-05-2025,2.74,1,126,33,R17000015541
7810030,#1 neighborhood in Chicago w/ private balcony,172402450,Lora,,West Town,41.8978,-87.68158,Entire home/apt,151,2,590,01-06-2025,5.29,3,317,35,R23000109940
7825273,"Private, nice room/Blue Line/",40425145,Grace,,Irving Park,41.95965,-87.7314,Private room,51,32,84,09-05-2023,0.71,3,303,0,
7825308,Screened living room  with  sofa bed /Blue Line /,40425145,Grace,,Irving Park,41.9582,-87.73148,Shared room,40,35,61,18-09-2022,0.51,3,333,0,
7875516,Bright Sunny Top Floor Apartment,23791359,Milijana,,Jefferson Park,41.97124,-87.77548,Entire home/apt,,32,12,18-04-2021,0.11,1,74,0,R17000017841
7896539,Near Midway Airport great vacation & travel nurses,41634086,Carlton,,Ashburn,41.743,-87.6935,Entire home/apt,136,2,151,16-06-2025,1.29,1,351,3,R23000108807
7906341,1 of 2 beds-2nd furnished bedroom-,41690970,Hana,,Rogers Park,42.00787656,-87.6699962,Shared room,55,32,8,09-10-2023,0.07,1,365,0,R23000095691
7919400,Cozy Bedroom in Wrigleyville (Entire Apt),871911,Mo  &  Ganna,,Lake View,41.94662,-87.65188,Entire home/apt,124,1,223,02-06-2025,2.02,6,290,28,R22000092432
